comparison_group,terms,geography,date_range,date,term,interest,run_id,term_type,geo_code,search_type,category,retrieval_date,is_partial,data_status
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-03,Claude Code,76,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-03,Lovable,16,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-10,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-10,Claude Code,77,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-10,Lovable,16,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-17,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-17,Claude Code,77,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-17,Lovable,15,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-24,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-24,Claude Code,75,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-24,Lovable,16,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-31,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-31,Claude Code,75,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-05-31,Lovable,16,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-07,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-07,Claude Code,70,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-07,Lovable,17,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-14,vibe coding,5,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-14,Claude Code,61,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-14,Lovable,14,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-21,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-21,Claude Code,95,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-21,Lovable,18,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-28,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-28,Claude Code,95,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-06-28,Lovable,20,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-05,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-05,Claude Code,86,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-05,Lovable,18,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-12,vibe coding,6,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-12,Claude Code,66,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-12,Lovable,16,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-19,vibe coding,5,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-19,Claude Code,64,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-19,Lovable,14,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-26,vibe coding,5,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-26,Claude Code,61,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-07-26,Lovable,15,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-02,vibe coding,4,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-02,Claude Code,60,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-02,Lovable,16,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-09,vibe coding,4,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-09,Claude Code,53,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-09,Lovable,16,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-16,vibe coding,4,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-16,Claude Code,52,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-16,Lovable,14,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-23,vibe coding,3,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,True,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-23,Claude Code,35,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,True,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,UK,2021-08-24 to 2026-08-24,2026-08-23,Lovable,10,7ba628f9d497,Search term,GB,Google Web Search,All categories,2026-08-24,True,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-07-28,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-07-28,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-07-28,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-04,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-04,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-04,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-11,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-11,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-11,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-18,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-18,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-18,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-25,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-25,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-08-25,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-01,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-01,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-01,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-08,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-08,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-08,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-15,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-15,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-15,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-22,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-22,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-22,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-29,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-29,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-09-29,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-06,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-06,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-06,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-13,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-13,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-13,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-20,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-20,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-20,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-27,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-27,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-10-27,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-03,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-03,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-03,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-10,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-10,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-10,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-17,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-17,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-17,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-24,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-24,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-11-24,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-01,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-01,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-01,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-08,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-08,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-08,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-15,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-15,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-15,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-22,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-22,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-22,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-29,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-29,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2024-12-29,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-05,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-05,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-05,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-12,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-12,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-12,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-19,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-19,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-19,Lovable,1,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-26,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-26,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-01-26,Lovable,2,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-02-02,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-02-02,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-02-02,Lovable,2,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-02-09,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-02-09,Claude Code,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-02-09,Lovable,2,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
ai_building_terms,vibe coding | Claude Code | Lovable,Worldwide,2024-08-01 to 2026-08-24,2025-02-16,vibe coding,0,475d1a97afb3,Search term,,Google Web Search,All categories,2026-08-24,False,sufficient
